Date,Open,High,Low,Close,Adj Close,Volume
10/7/2015,173.581512,183.41748,171.89534,181.965515,181.965515,2359502
10/8/2015,182.152863,183.042786,175.455032,177.750092,177.750092,1351101
10/9/2015,179.108398,181.169266,175.314514,178.265305,178.265305,1067744
10/12/2015,179.857803,185.66571,175.970245,182.527557,182.527557,1810661
10/13/2015,182.668076,195.314331,181.731323,189.365906,189.365906,4009342
10/14/2015,188.897522,199.810776,185.806213,194.190216,194.190216,3833797
10/15/2015,195.126984,196.625793,188.429153,191.567291,191.567291,1120744
10/16/2015,192.035675,204.119873,190.771042,201.777969,201.777969,3307987
10/19/2015,202.05899,208.850494,199.061371,206.508606,206.508606,2028608
10/20/2015,207.445358,211.894974,201.543777,205.10347,205.10347,1582088
10/21/2015,205.525009,206.742798,194.845947,197.23468,197.23468,2983014
10/23/2015,199.342392,209.459396,197.656235,205.618683,205.618683,3018947
10/26/2015,207.211166,207.398529,199.342392,201.731125,201.731125,930550
10/27/2015,200.372833,204.635086,196.719467,202.574219,202.574219,779921
10/28/2015,202.152679,237.609009,201.075394,233.299927,233.299927,8336565
10/29/2015,228.56929,238.405258,225.759003,228.054062,228.054062,3258519
10/30/2015,228.522446,242.152298,225.946365,233.44043,233.44043,3629666
11/2/2015,233.112564,251.332535,229.506042,247.585495,247.585495,3635749
11/3/2015,251.426208,261.262177,248.381744,254.049149,254.049149,3671259
11/4/2015,256.672058,260.044403,244.587875,246.83609,246.83609,1931091
11/5/2015,246.83609,248.241241,228.803482,230.817505,230.817505,1540728
11/6/2015,233.159409,243.8853,231.004868,235.735489,235.735489,1649779
11/9/2015,226.69577,246.367722,222.105652,243.83847,243.83847,1973963
11/10/2015,243.46376,247.2108,235.126602,237.000122,237.000122,1037044
11/13/2015,241.496567,242.714355,236.438065,240.559814,240.559814,899989
11/16/2015,240.653488,242.761185,236.531738,238.452103,238.452103,919924
11/17/2015,239.669891,240.278778,230.583313,234.283524,234.283524,832953
11/18/2015,233.346756,234.096161,220.232132,222.480347,222.480347,961864
11/19/2015,223.885483,230.817505,223.885483,229.412369,229.412369,888181
11/20/2015,229.506042,266.414368,229.131348,257.702515,257.702515,7765598
11/23/2015,259.201324,283.322876,256.297363,269.318329,269.318329,5516145
11/24/2015,269.505676,274.657837,262.105286,266.97641,266.97641,2174115
11/26/2015,268.194214,274.095795,264.494019,265.243408,265.243408,1514389
11/27/2015,259.388672,264.587677,248.70961,251.566727,251.566727,2684489
11/30/2015,252.737686,257.608826,249.693207,252.643997,252.643997,1238749
12/1/2015,254.798553,271.379181,252.503494,263.885101,263.885101,3032790
12/2/2015,265.102905,275.313568,258.732941,272.456451,272.456451,3015158
12/3/2015,269.786713,275.875641,262.386292,266.273865,266.273865,1883936
12/4/2015,264.166138,265.945984,257.608826,259.341827,259.341827,1104998
12/7/2015,261.683716,263.135712,257.421478,258.545593,258.545593,680311
12/8/2015,258.545593,259.388672,248.381744,250.208435,250.208435,713700
12/9/2015,251.613571,251.613571,233.674622,236.344391,236.344391,1009954
12/10/2015,238.311584,250.58313,238.311584,249.459015,249.459015,1627014
12/11/2015,250.395782,250.864166,238.873642,243.510605,243.510605,799189
12/14/2015,238.779968,250.58313,236.063354,245.805664,245.805664,987365
12/15/2015,246.367722,256.5784,245.477798,253.861786,253.861786,1306095
12/16/2015,255.735306,258.358246,250.161591,251.473053,251.473053,1023983
12/17/2015,254.798553,259.482361,252.08194,258.170868,258.170868,1335298
12/18/2015,255.641632,260.65329,253.252899,255.220093,255.220093,691476
12/21/2015,255.266922,264.634521,251.145187,263.323059,263.323059,1776086
12/22/2015,264.259827,270.442444,259.529175,261.168518,261.168518,1412451
12/23/2015,263.323059,267.866333,260.512787,263.369904,263.369904,1235656
12/24/2015,264.540833,264.775024,257.702515,259.576019,259.576019,574835
12/28/2015,260.793823,265.571289,256.672058,262.198944,262.198944,905649
12/29/2015,263.416748,271.051331,261.824249,264.259827,264.259827,1491956
12/30/2015,263.416748,267.913177,261.215363,262.386292,262.386292,619045
12/31/2015,263.042023,264.587677,260.887482,262.573639,262.573639,409883
1/1/2016,262.058441,268.849945,259.529175,265.243408,265.243408,628627
1/4/2016,264.166138,266.882751,255.126419,258.40506,258.40506,562370
1/5/2016,259.9039,260.65329,254.798553,256.812592,256.812592,468519
1/6/2016,256.484711,256.625244,244.587875,246.414551,246.414551,858196
1/7/2016,242.620682,243.182739,236.157043,237.374832,237.374832,713171
1/8/2016,239.060989,247.491821,239.060989,244.213165,244.213165,581664
1/11/2016,240.747162,241.59024,235.220276,237.327988,237.327988,564803
1/12/2016,238.873642,244.96257,234.18985,235.407623,235.407623,551468
1/13/2016,237.983719,239.154663,211.707611,227.632523,227.632523,1984445
1/14/2016,218.311768,237.421661,216.859802,220.841019,220.841019,1137057
1/15/2016,222.855057,229.880753,202.667892,206.18074,206.18074,1075260
1/18/2016,206.087067,207.773224,188.757019,191.098907,191.098907,1149394
1/19/2016,194.845947,209.834106,189.41275,206.97699,206.97699,1261797
1/20/2016,202.152679,203.557816,191.567291,196.625793,196.625793,1004285
1/21/2016,201.122238,219.576401,201.075394,214.79892,214.79892,1542371
1/22/2016,220.513153,226.040039,217.515533,219.576401,219.576401,1040277
1/25/2016,222.011978,229.225021,194.986465,208.756821,208.756821,3321981
1/27/2016,208.382126,227.445175,206.555435,224.728577,224.728577,1973434
1/28/2016,224.82225,228.381927,221.262558,224.260193,224.260193,698778
1/29/2016,224.82225,225.384308,215.548325,216.485092,216.485092,541766
2/1/2016,220.794189,222.94873,216.62561,218.592804,218.592804,488514
2/2/2016,217.796555,222.667709,208.05426,210.583511,210.583511,587149
2/3/2016,206.274414,208.756821,201.684296,203.370453,203.370453,719766
2/4/2016,207.023819,210.724014,193.300293,196.672623,196.672623,606056
2/5/2016,198.499313,207.960587,193.15979,206.836472,206.836472,851624
2/8/2016,204.494568,209.55307,201.403259,202.85524,202.85524,463069
2/9/2016,198.639832,201.075394,192.316696,194.564926,194.564926,572640
2/10/2016,192.504044,194.752274,177.5159,184.682114,184.682114,1181211
2/11/2016,180.794556,184.166885,166.743164,168.991394,168.991394,950914
2/12/2016,173.019455,184.073212,160.888428,179.670441,179.670441,1358931
2/15/2016,184.541595,189.881119,182.761749,185.197327,185.197327,596393
2/16/2016,187.070847,189.131714,173.253647,174.471436,174.471436,653410
2/17/2016,174.237244,181.028748,163.136642,179.483093,179.483093,1073216
2/18/2016,181.778152,186.180923,174.518265,179.717285,179.717285,669690
2/19/2016,177.984283,183.41748,176.110764,180.326172,180.326172,544501
2/22/2016,180.654037,182.902267,177.656418,179.108398,179.108398,281060
2/23/2016,178.077957,180.607208,171.145935,171.942184,171.942184,482897
2/24/2016,171.754837,171.754837,165.384872,167.164703,167.164703,454791
2/25/2016,167.539413,169.272415,157.562927,160.092178,160.092178,566221
2/26/2016,162.106216,165.712738,152.691772,155.876755,155.876755,794949
2/29/2016,156.438812,159.295929,144.822998,152.223404,152.223404,1298890
3/1/2016,152.457581,170.77124,152.457581,167.633087,167.633087,1852621
3/2/2016,170.115509,175.173996,168.804031,171.005417,171.005417,1007584
3/3/2016,172.27005,175.455032,166.321625,172.691589,172.691589,1157392
3/4/2016,175.455032,184.166885,170.490204,179.295746,179.295746,1630421
3/8/2016,177.46907,184.541595,175.033493,179.998306,179.998306,994078
3/9/2016,179.202072,183.979538,176.766495,179.857803,179.857803,722562
3/10/2016,181.356613,195.73587,178.171631,190.162155,190.162155,2506636
3/11/2016,190.162155,196.15741,186.274597,190.396347,190.396347,1670556
3/14/2016,191.567291,195.314331,190.630539,191.707809,191.707809,979664
3/15/2016,192.035675,199.014526,190.724213,193.581329,193.581329,1227993
3/16/2016,192.972427,195.080139,185.525192,190.91156,190.91156,756093
3/17/2016,192.878754,195.782715,187.679733,188.475983,188.475983,676316
3/18/2016,189.506424,191.333099,185.478363,189.740616,189.740616,723784
3/21/2016,190.349503,191.801483,187.867096,189.084885,189.084885,480230
3/22/2016,189.319077,196.625793,189.319077,191.145752,191.145752,649270
3/23/2016,190.958405,203.042587,189.693771,198.780334,198.780334,1828383
3/28/2016,198.499313,203.745163,198.124603,201.262756,201.262756,1174332
3/29/2016,199.248718,203.698318,196.344757,201.496948,201.496948,1002724
3/30/2016,204.213547,214.283707,203.792007,212.738052,212.738052,1693102
3/31/2016,211.520264,215.267303,209.646744,211.567108,211.567108,914300
4/1/2016,210.958206,223.979172,209.92778,222.386673,222.386673,1491480
4/4/2016,221.075211,223.791809,216.063553,218.592804,218.592804,557118
4/5/2016,216.391418,217.983902,207.773224,209.084686,209.084686,583415
4/6/2016,209.318878,223.323441,205.431335,221.49675,221.49675,1108219
4/7/2016,224.82225,224.82225,216.719284,218.171265,218.171265,641650
4/8/2016,217.328171,221.918289,213.862167,219.951096,219.951096,632641
4/11/2016,221.075211,221.730942,215.735687,218.780151,218.780151,388967
4/12/2016,218.264938,227.538849,218.264938,224.82225,224.82225,1124228
4/13/2016,226.742599,231.285889,224.072845,225.852692,225.852692,658937
4/18/2016,225.993195,230.817505,224.44754,228.662964,228.662964,659555
4/20/2016,229.506042,232.597351,224.307037,225.805847,225.805847,587471
4/21/2016,226.648926,227.632523,211.988647,215.454651,215.454651,598068
4/22/2016,216.391418,220.513153,212.597534,214.658417,214.658417,505605
4/25/2016,215.454651,217.796555,210.911377,212.269669,212.269669,369494
4/26/2016,212.269669,218.92067,210.864532,217.843399,217.843399,469953
4/27/2016,218.264938,219.951096,214.75209,216.719284,216.719284,382134
4/28/2016,216.766113,222.667709,212.222839,214.517899,214.517899,851504
4/29/2016,214.517899,218.030746,212.457031,215.735687,215.735687,398924
5/2/2016,214.283707,221.075211,213.581131,219.62323,219.62323,773615
5/3/2016,220.606827,236.063354,206.22757,209.599915,209.599915,6092477
5/4/2016,208.850494,212.878571,196.859985,199.389236,199.389236,1803290
5/5/2016,200.325989,206.930145,197.749908,204.869278,204.869278,1112062
5/6/2016,203.604645,204.869278,198.218277,199.857605,199.857605,476823
5/9/2016,200.888046,204.962952,200.466507,202.808411,202.808411,602599
5/10/2016,202.621048,203.838837,198.592987,199.857605,199.857605,378367
5/11/2016,197.187851,200.466507,194.845947,196.953659,196.953659,497851
5/12/2016,197.656235,201.871643,196.953659,199.763931,199.763931,619533
5/13/2016,198.639832,200.794373,193.48764,194.705429,194.705429,439266
5/16/2016,195.080139,196.344757,192.223022,192.831924,192.831924,420666
5/17/2016,193.253464,199.061371,193.253464,194.471252,194.471252,563386
5/18/2016,195.173813,207.445358,195.080139,205.80603,205.80603,1509737
5/19/2016,206.836472,209.506241,197.843582,199.1082,199.1082,787014
5/20/2016,199.529739,203.183105,195.033295,195.829544,195.829544,539714
5/23/2016,197.047333,198.967697,193.48764,194.564926,194.564926,444679
5/24/2016,195.548523,197.562546,189.365906,191.145752,191.145752,465041
5/25/2016,193.112946,199.061371,193.112946,198.124603,198.124603,483424
5/26/2016,199.061371,200.185471,194.377563,198.874008,198.874008,398141
5/27/2016,199.014526,205.525009,197.796738,203.510971,203.510971,769724
5/30/2016,204.213547,204.962952,200.794373,202.012161,202.012161,317671
5/31/2016,202.246353,203.042587,196.813141,198.171448,198.171448,300519
6/1/2016,199.201874,203.089432,197.141006,198.546143,198.546143,446455
6/2/2016,198.827179,199.529739,194.845947,195.689026,195.689026,393015
6/3/2016,196.251083,197.094177,190.162155,190.583694,190.583694,555617
6/6/2016,191.473618,193.581329,186.46196,192.316696,192.316696,506932
6/7/2016,192.597733,196.53212,190.630539,195.454849,195.454849,359239
6/8/2016,194.986465,198.077774,191.426773,196.204254,196.204254,679511
6/9/2016,196.578949,202.340027,196.063736,199.295563,199.295563,937776
6/10/2016,199.529739,202.995758,197.047333,198.967697,198.967697,602092
6/13/2016,198.499313,198.499313,192.831924,193.956024,193.956024,393233
6/14/2016,194.845947,198.499313,191.333099,193.300293,193.300293,423453
6/15/2016,195.126984,198.124603,193.48764,194.518082,194.518082,545610
6/16/2016,193.721832,194.845947,189.600098,190.817886,190.817886,440040
6/17/2016,192.223022,194.190216,189.740616,190.630539,190.630539,365038
6/20/2016,187.632904,193.440811,187.632904,191.098907,191.098907,329705
6/21/2016,191.333099,192.316696,189.693771,190.443176,190.443176,325481
6/22/2016,190.583694,195.220657,187.445557,189.131714,189.131714,569783
6/23/2016,187.53923,190.162155,181.918671,182.761749,182.761749,547668
6/24/2016,177.984283,185.572037,170.162338,183.792191,183.792191,850002
6/27/2016,183.511154,193.909195,183.276978,192.504044,192.504044,997071
6/28/2016,193.581329,198.40564,190.162155,191.005234,191.005234,746194
6/29/2016,192.504044,193.253464,190.255829,191.052078,191.052078,215542
6/30/2016,192.223022,193.768677,190.255829,190.817886,190.817886,252261
7/1/2016,193.440811,203.979355,193.440811,201.075394,201.075394,1816460
7/4/2016,202.05899,202.386856,195.923218,197.328369,197.328369,514077
7/5/2016,198.03093,205.009796,194.986465,201.684296,201.684296,908564
7/7/2016,202.714722,207.913742,200.607025,204.119873,204.119873,884002
7/8/2016,203.276779,205.150299,198.920853,200.325989,200.325989,379968
7/11/2016,202.433701,207.585876,201.871643,204.541412,204.541412,919035
7/12/2016,205.243973,205.852875,198.265121,199.436066,199.436066,358716
7/13/2016,200.466507,201.403259,194.939621,195.782715,195.782715,285770
7/14/2016,195.782715,201.731125,195.36116,198.592987,198.592987,288608
7/15/2016,198.686661,199.436066,192.878754,193.300293,193.300293,314999
7/18/2016,194.518082,195.923218,184.166885,188.429153,188.429153,433904
7/19/2016,188.288635,190.630539,183.230133,184.869461,184.869461,552087
7/20/2016,185.056808,199.763931,184.307404,197.843582,197.843582,1379539
7/21/2016,198.311966,201.215912,193.253464,194.799118,194.799118,560879
7/22/2016,195.220657,196.719467,192.363541,195.126984,195.126984,318818
7/25/2016,195.782715,205.80603,195.782715,201.122238,201.122238,1062329
7/26/2016,202.246353,214.705246,199.014526,205.618683,205.618683,2506217
7/27/2016,207.866898,212.175995,204.30722,210.302475,210.302475,1034988
7/28/2016,210.770859,218.077576,208.241608,212.222839,212.222839,1493271
7/29/2016,212.082321,212.644379,204.962952,205.759201,205.759201,470649
8/1/2016,207.023819,207.726395,197.562546,200.607025,200.607025,688771
8/2/2016,200.27916,207.304855,198.592987,200.653854,200.653854,798422
8/3/2016,199.998123,201.684296,193.956024,194.892792,194.892792,469442
8/4/2016,196.906815,199.342392,193.440811,197.23468,197.23468,431224
8/5/2016,198.077774,200.934891,197.187851,199.248718,199.248718,311503
8/8/2016,200.466507,203.604645,195.876389,200.560181,200.560181,579736
8/9/2016,200.934891,208.335281,190.583694,192.597733,192.597733,1733492
8/10/2016,190.162155,193.300293,178.96788,180.185669,180.185669,1586500
8/11/2016,181.262939,182.34021,167.867279,171.707993,171.707993,1255321
8/12/2016,171.89534,178.780533,171.89534,175.876572,175.876572,612063
8/16/2016,175.876572,181.450287,172.129532,179.810959,179.810959,577218
8/17/2016,179.295746,184.260574,178.452667,182.71492,182.71492,571978
8/18/2016,183.136459,186.134094,180.654037,181.356613,181.356613,988265
8/19/2016,183.042786,185.150497,179.76413,180.747726,180.747726,629684
8/22/2016,180.091995,182.387054,177.984283,179.014709,179.014709,281400
8/23/2016,179.717285,184.916306,177.750092,182.902267,182.902267,730572
8/24/2016,183.323807,184.447922,180.935074,182.152863,182.152863,298698
8/25/2016,182.71492,185.384674,176.204437,178.312149,178.312149,566944
8/26/2016,179.76413,179.810959,174.330917,174.986649,174.986649,347942
8/29/2016,175.080322,177.796936,174.424591,176.438629,176.438629,200383
8/30/2016,177.843765,181.169266,176.485458,177.89061,177.89061,351781
8/31/2016,177.984283,179.483093,175.408188,176.157593,176.157593,216694
9/1/2016,176.344955,177.562744,171.333282,172.223206,172.223206,298280
9/2/2016,172.410568,180.560364,171.426971,179.436264,179.436264,536737
9/6/2016,178.921036,185.478363,178.921036,183.042786,183.042786,558194
9/7/2016,182.808594,191.754639,182.761749,184.21373,184.21373,1228709
9/8/2016,183.604843,191.520447,183.604843,189.740616,189.740616,766274
9/9/2016,187.398712,197.375198,187.398712,194.424408,194.424408,1351483
9/12/2016,187.913925,190.583694,184.401077,185.244171,185.244171,673784
9/14/2016,185.431519,192.41037,185.431519,191.848312,191.848312,593211
9/15/2016,192.41037,193.347137,186.08725,187.351868,187.351868,418400
9/16/2016,189.787445,193.815521,186.883499,187.398712,187.398712,805016
9/19/2016,187.351868,189.03804,183.604843,184.447922,184.447922,329402
9/20/2016,185.009979,186.180923,181.262939,182.949112,182.949112,392568
9/21/2016,182.668076,184.635269,178.733688,179.436264,179.436264,415213
9/22/2016,181.262939,182.199692,177.14119,177.89061,177.89061,483696
9/23/2016,178.921036,179.342575,174.565109,175.127167,175.127167,537925
9/26/2016,174.471436,177.89061,174.471436,175.033493,175.033493,292658
9/27/2016,175.22084,179.295746,174.424591,174.986649,174.986649,396651
9/28/2016,175.173996,178.218475,172.925781,174.003052,174.003052,327016
9/29/2016,175.173996,177.047516,158.312332,163.651855,163.651855,746247
9/30/2016,163.932892,167.633087,161.872025,162.574585,162.574585,426959
10/3/2016,164.213913,168.89772,164.120239,167.539413,167.539413,440870
10/4/2016,168.335663,172.691589,167.258392,170.77124,170.77124,545176
10/5/2016,170.77124,172.223206,167.211548,169.928146,169.928146,491498
10/6/2016,170.864914,171.661148,165.478546,166.883682,166.883682,453623
10/7/2016,167.586258,167.586258,164.167084,166.555817,166.555817,250428
10/10/2016,167.586258,173.487839,166.227951,170.630722,170.630722,406236
10/13/2016,169.787643,171.614319,161.169449,165.57222,165.57222,501573
10/14/2016,165.806412,167.44574,163.932892,165.19751,165.19751,262291
10/17/2016,164.963318,173.113129,164.963318,169.881317,169.881317,549695
10/18/2016,170.583878,174.799301,169.787643,171.614319,171.614319,356265
10/19/2016,171.89534,173.113129,169.131912,170.115509,170.115509,237467
10/20/2016,171.19278,176.438629,170.958588,172.082703,172.082703,608051
10/21/2016,173.019455,174.096725,170.490204,171.145935,171.145935,223090
10/24/2016,171.473801,172.832108,169.038223,169.740799,169.740799,218058
10/25/2016,170.39653,171.052261,166.602661,167.960953,167.960953,198848
10/26/2016,167.679932,170.864914,166.462143,168.850876,168.850876,280512
10/27/2016,168.616684,170.209183,167.305222,169.131912,169.131912,197895
10/28/2016,169.131912,180.419861,169.085068,176.485458,176.485458,1195849
11/1/2016,177.984283,180.138824,172.785263,176.532303,176.532303,406995
11/2/2016,173.76886,174.611954,170.911743,171.661148,171.661148,305316
11/3/2016,171.426971,175.127167,155.783081,157.890793,157.890793,2913812
11/4/2016,158.312332,161.12262,148.054825,149.647308,149.647308,1342843
11/7/2016,152.176559,152.691772,146.837036,148.101654,148.101654,485094
11/8/2016,148.80423,149.553635,142.949478,143.839401,143.839401,404561
11/9/2016,120.373581,141.356995,117.375946,137.282089,137.282089,733395
11/10/2016,145.104034,145.104034,140.560745,140.982285,140.982285,332312
11/11/2016,138.921417,139.670822,131.521011,132.457779,132.457779,247840
11/15/2016,133.019836,133.300858,121.872391,123.137016,123.137016,422201
11/16/2016,124.729507,133.90976,123.043343,129.132278,129.132278,555369
11/17/2016,129.272797,132.926147,124.214294,124.870026,124.870026,210204
11/18/2016,124.823189,129.74118,122.996506,123.699074,123.699074,323805
11/21/2016,124.54216,125.151054,111.380692,112.879501,112.879501,521841
11/22/2016,115.03405,118.219032,112.411125,115.127724,115.127724,306246
11/23/2016,118.031677,124.073776,116.251839,122.809151,122.809151,526684
11/24/2016,120.373581,130.209549,120.139389,128.2892,128.2892,614927
11/25/2016,129.74118,135.268051,129.272797,133.207184,133.207184,657131
11/28/2016,133.019836,136.673187,131.895721,133.581879,133.581879,270571
11/29/2016,134.659164,135.502243,130.256393,131.427338,131.427338,212074
11/30/2016,131.614685,135.361725,129.272797,134.237625,134.237625,296382
12/1/2016,135.361725,144.635651,134.518646,139.81134,139.81134,1197590
12/2/2016,137.703629,139.389801,134.050262,135.502243,135.502243,264805
12/5/2016,135.314896,137.93782,133.628723,135.033859,135.033859,142784
12/6/2016,134.61232,139.483475,134.61232,137.141571,137.141571,155040
12/7/2016,137.703629,138.921417,133.066666,134.705994,134.705994,149606
12/8/2016,135.923782,138.640381,133.956589,136.204819,136.204819,197867
12/9/2016,136.86055,163.417679,136.766861,161.216293,161.216293,4804325
12/12/2016,159.530121,160.841583,150.818253,154.565292,154.565292,1458641
12/13/2016,154.658966,164.635468,154.565292,159.061737,159.061737,1958564
12/14/2016,157.937637,163.183487,154.565292,155.876755,155.876755,824271
12/15/2016,154.377945,159.2491,149.178925,151.239807,151.239807,826477
12/16/2016,150.349884,152.925964,143.417862,144.729324,144.729324,828357
12/19/2016,145.197708,149.787827,140.560745,141.075958,141.075958,816179
12/20/2016,141.825363,143.886246,135.455399,136.579514,136.579514,683607
12/21/2016,137.703629,139.296112,132.551453,132.926147,132.926147,633017
12/22/2016,132.926147,134.331299,126.930893,127.727142,127.727142,629338
12/23/2016,127.773979,131.474182,124.401642,127.633461,127.633461,1055559
12/26/2016,127.446114,127.680305,121.169823,121.778717,121.778717,540116
12/27/2016,122.247101,128.99176,121.59137,124.214294,124.214294,1108675
12/28/2016,124.870026,129.975357,124.635834,126.884056,126.884056,909716
12/29/2016,126.55619,133.019836,126.55619,130.771606,130.771606,846949
